Accession_number,Record_number,JCB_call_number,Image_title,Creator1,Creator1_dates,Creator1_role,Creator2,Creator2_dates,Creator2_role,Creator3,Creator3_dates,Creator3_role,Place_image_published,Image_publisher,Image_date,Languages,Description,Source_creator,Source_Title,Source_place_of_publication,Source_publisher,Source_date,notes,Time_Period,References,References_exhibitions,Provenance_Donor,Commentary,SubjectArea1,SubjectArea2,SubjectArea3,SubjectArea4,SubjectHeadings1,SubjectHeadings2,SubjectHeadings3,SubjectHeadings4,SubjectHeadings5,SubjectHeadings6,SubjectHeadings7,SubjectHeadings8
3713,03713-2,D700 G133n,Oploop te Mexico,Thomas Doesburgh,fl. 1692-1712,in[venit]. et fe[cit].,,,,,,,Amsterdam,"Willem de Coup, Willem Lamsveld, Philip Verbeek & Johannes Lamsveld",1700,Dutch,"Native Americans and European soldiers attack a building or palace. Includes swords, guns or muskets, rocks, dog, scene of warfare or riot.","Gage, Thomas, 1603?-1656",[English-American his travail by sea and land. Dutch] Nieuwe ende seer naeuwkeurige reyse door de Spaensche West-Indien ...,Amsterdam,"By Willem de Coup, Willem Lamsvelt, Philip Verbeek en Johannes Lamsvelt, Boekverkoopers",1700,"The text describes the conflict between Diego Carrillo, marqués de Gélvez, viceroy of New Spain, and Juan Pérez de la Cerna, archbishop of New Spain, which escalated into riots causing the burning of the viceroy's palace and the prison adjoining in 1624.Thomas Gage, an English Dominican friar, returned to England after several decades in Spanish America, became a Protestant and a principal advisor to Oliver Cromwell.",1651-1700,,,Acquired before 1870.,,"Artifacts, industry, and human activities",Indigenous peoples,,,"Mexico--History--Spanish colony, 1540-1810",,,,,,,
3713,03713-3,D700 G133n,Begravinge van de koning der Mechaocanen,Thomas Doesburgh,fl. 1692-1712,in[venit]. et fe[cit].,,,,,,,Amsterdam,"Willem de Coup, Willem Lamsveld, Philip Verbeek & Johannes Lamsveld",1700,Dutch,"Native Americans carry the casket of a Mexican king on a litter through a town or settlement at night. Men carry torches and play musical instruments such as drums, horns, or trumpets. Includes feathered headdresses, dwellings, and flags.","Gage, Thomas, 1603?-1656",[English-American his travail by sea and land. Dutch] Nieuwe ende seer naeuwkeurige reyse door de Spaensche West-Indien ...,Amsterdam,"By Willem de Coup, Willem Lamsvelt, Philip Verbeek en Johannes Lamsvelt, Boekverkoopers",1700,"Thomas Gage, an English Dominican friar, returned to England after several decades in Spanish America, became a Protestant and a principal advisor to Oliver Cromwell.",1651-1700,,,Acquired before 1870.,,"Artifacts, industry, and human activities",Indigenous peoples,,,Funeral rites and ceremonies--Mexico,Indians of Mexico--Rites and ceremonies,,,,,,
3713,03713-4,D700 G133n,Gevaerlycke Passagie.,,,,,,,,,,Amsterdam,"Willem de Coup, Willem Lamsveld, Philip Verbeek & Johannes Lamsveld",1700,Dutch,View of a mountain with men traveling a path on its side. Also includes a glimpse of the ocean and ships.,"Gage, Thomas, 1603?-1656",[English-American his travail by sea and land. Dutch] Nieuwe ende seer naeuwkeurige reyse door de Spaensche West-Indien ...,Amsterdam,"By Willem de Coup, Willem Lamsvelt, Philip Verbeek en Johannes Lamsvelt, Boekverkoopers",1700,"Text discusses the author's crossing of the isthmus of Tehuantepec, the narrowest part of Mexico between the Gulf of Mexico and the Pacific Ocean. It identifies the mountain as Macuilapa, which means in the indigenous language, ""bald head"", and discusses the cruel wind which impeded the traveler's progress.Thomas Gage, an English Dominican friar, returned to England after several decades in Spanish America, became a Protestant and a principal advisor to Oliver Cromwell.",1651-1700,,,Acquired before 1870.,,"Artifacts, industry, and human activities",,,,Mexico--Description and travel,,,,,,,
3713,03713-5,D700 G133n,Onnoselheÿt der Indianen,,,,,,,,,,Amsterdam,"Willem de Coup, Willem Lamsveld, Philip Verbeek & Johannes Lamsveld",1700,Dutch,View of a mountain with men traveling a path on its side. Also includes a native American dwelling.,"Gage, Thomas, 1603?-1656",[English-American his travail by sea and land. Dutch] Nieuwe ende seer naeuwkeurige reyse door de Spaensche West-Indien ...,Amsterdam,"By Willem de Coup, Willem Lamsvelt, Philip Verbeek en Johannes Lamsvelt, Boekverkoopers",1700,"Text discusses the region of Chiapas and the natives who live there.Thomas Gage, an English Dominican friar, returned to England after several decades in Spanish America, became a Protestant and a principal advisor to Oliver Cromwell.",1651-1700,,,Acquired before 1870.,,"Artifacts, industry, and human activities",,,,Mexico--Description and travel,,,,,,,
3713,03713-6,D700 G133n,Vreemde Maniere van Dorschen.,Thomas Doesburgh,fl. 1692-1712,fecit,,,,,,,Amsterdam,"Willem de Coup, Willem Lamsveld, Philip Verbeek & Johannes Lamsveld",1700,Dutch,"Native Americans thresh grain using horses. Also includes sickle, whip, basket, scene of men harvesting, winnowing, and measuring grain into sacks.","Gage, Thomas, 1603?-1656",[English-American his travail by sea and land. Dutch] Nieuwe ende seer naeuwkeurige reyse door de Spaensche West-Indien ...,Amsterdam,"By Willem de Coup, Willem Lamsvelt, Philip Verbeek en Johannes Lamsvelt, Boekverkoopers",1700,"Text discusses harvesting of wheat or triticum in Guatemala.Thomas Gage, an English Dominican friar, returned to England after several decades in Spanish America, became a Protestant and a principal advisor to Oliver Cromwell.",1651-1700,,,Acquired before 1870.,,"Artifacts, industry, and human activities",Indigenous peoples,,,Indians of Central America--Guatemala,Agriculture--Guatemala,,,,,,
3713,03713-7,D700 G133n,Gierigheyt der Geestelicken,Thomas Doesburgh,fl. 1692-1712,in[venit]. et fe[cit].,,,,,,,Amsterdam,"Willem de Coup, Willem Lamsveld, Philip Verbeek & Johannes Lamsveld",1700,Dutch,"Interior of a church including a living nativity scene with Mary, Joseph, the baby in a manger, the three kings bearing gifts, live animals, angels playing musical instruments such as a harp and violin. Also includes an altar and statues.","Gage, Thomas, 1603?-1656",[English-American his travail by sea and land. Dutch] Nieuwe ende seer naeuwkeurige reyse door de Spaensche West-Indien ...,Amsterdam,"By Willem de Coup, Willem Lamsvelt, Philip Verbeek en Johannes Lamsvelt, Boekverkoopers",1700,"Text discusses the superstitious observance of Christmas by native Americans of Mixco. The custom of nacimiento in Guatemala is credited to Pedro de Betancourt, founder of the hospitaler Bethlehemites or Belemites.Thomas Gage, an English Dominican friar, returned to England after several decades in Spanish America, became a Protestant and a principal advisor to Oliver Cromwell.",1651-1700,,,Acquired before 1870.,,"Artifacts, industry, and human activities",,,,Indians of Central America--Guatemala,Indians of Central America--Religion,Indians of Central America--Rites and ceremonies,,,,,
3713,03713-8,D700 G133n,Vliegende Springhanen,Thomas Doesburgh,fl. 1692-1712,fecit,,,,,,,Amsterdam,"Willem de Coup, Willem Lamsveld, Philip Verbeek & Johannes Lamsveld",1700,Dutch,"Men walk through a field devasted by locusts or grasshoppers. In the foreground, a field lies in waste and trees are bare of leaves. Includes a pack mule.","Gage, Thomas, 1603?-1656",[English-American his travail by sea and land. Dutch] Nieuwe ende seer naeuwkeurige reyse door de Spaensche West-Indien ...,Amsterdam,"By Willem de Coup, Willem Lamsvelt, Philip Verbeek en Johannes Lamsvelt, Boekverkoopers",1700,"Text describes a plague of locusts or grasshoppers which covered the road causing traveling mules to startle and which destroyed crops of indigo and sugar cane. The magistrate ordered the native Americans to go out into the fields and make noise to frighten the insects away.Thomas Gage, an English Dominican friar, returned to England after several decades in Spanish America, became a Protestant and a principal advisor to Oliver Cromwell.",1651-1700,,,Acquired before 1870.,,"Artifacts, industry, and human activities",,,,Crop pests,,,,,,,
2110,02110-2,D704 H673o,[Spear],,,,,,,,,,London,"Tho. Newborough, ... John Nicholson ... and Benj. Tocke",1704,,Long native American spear with barbs or hooks at the end.,,The history of the bucaniers of America; from the first original down to this time; written in several languages; and now collected into one volume. ...,London,"Printed for Tho. Newborough at the Golden-Ball in St. Paul's Church-Yard, John Nicholson at the King's-Arms in Little-Britain, and Benj. Tocke at the Middle-Temple-Gale, Fleetstreet.",1704,"This spear was found around the present-day archipelago of Bocas del Toro, Panama. The author believed it to be made of cedar, and it was seven feet long. The pirates were traveling along the coast of Costa Rica, trying to return to Jamaica.A translation of Alexander Olivier Exquemelin's De Americaanse zeerovers, first published Amsterdam, 1678.",1701-1750,,,Acquired before 1859.,,"Artifacts, industry, and human activities",Indigenous peoples,,,Indian weapons--Central America,,,,,,,
2110,02110-3,D704 H673o,[Arrow],,,,,,,,,,London,"Tho. Newborough, ... John Nicholson ... and Benj. Tocke",1704,,Long arrow or spear with a hook and beads [?] on one end and a round box on the other. Parts are lettered for identification in key below.,,The history of the bucaniers of America; from the first original down to this time; written in several languages; and now collected into one volume. ...,London,"Printed for Tho. Newborough at the Golden-Ball in St. Paul's Church-Yard, John Nicholson at the King's-Arms in Little-Britain, and Benj. Tocke at the Middle-Temple-Gale, Fleetstreet.",1704,"Author states that two of the pirates' female slaves were killed by native Americans using these arrows. The arrows or spears were eight feet long with a wooden hook on one end and a box filled with small stones or pebbles on the other.A translation of Alexander Olivier Exquemelin's De Americaanse zeerovers, first published Amsterdam, 1678.",1701-1750,,,Acquired before 1859.,,"Artifacts, industry, and human activities",Indigenous peoples,,,Indian weapons--Central America,,,,,,,
8158,08158-1,BA704 O66r,"V. P. ciprianus Barace Soc. J. natione Hispanus, patria Issabensis, ...",A. Chave,,f. et excud,,,,,,,Lima,José de Contreras,1704,Latin,"The Jesuit father, Cipriano Baraze (or Barace), holds a cross while his torso is pierced by arrows and an axe cleaves his skull. Behind Baraze Jesuits preach to native Americans and are attacked by native Americans with clubs and bows and arrows. Built environment includes churches and dwellings. The scene of Baraze's martyrdom is enclosed in a foliated oval topped with a crowned Jesuit trigram and including bows, arrows, and clubs. Below, a Latin inscription flanked by angels describes Baraze's death.","Orellana, Antonio de, 1653-1712","Relacion summaria de la vida, y dichosa muerte del U. P. Cypriano Baraze de la Compañia de Iesus, ...",Lima,En la Imprenta Real de Ioseph de Contreras,1704,"The Jesuits had at the end of the seventeenth century established some very successful missions among the Mojo [Moxo] Indians of Peru (present-day Bolivia). Baraze is credited with founding the city of la Santísima Trinidad. Father Baraze was born in Isaba, Navarra, Spain.",1701-1750,,,Acquired in 1883.,,"Artifacts, industry, and human activities",Portraits,,,Mojo Indians,Christian martyrs,Jesuits--Missions,"Baraze, Cipriano, 1641-1702",,,,
6381,06381-10,B704 S687hp1,Retraite de Guatimozin pris par Holguin.,,,,,,,,,,Paris,Compagnie des libraires,1704,,View of Mexico City or Tenochtitlán in Lake Texcoco with European ships firing guns and native American boats or canoes.,"Solís, Antonio de, 1610-1686","[Historia de la conquista de Mexico. French] Histoire de la conqueste du Mexique ou de la nouvelle Espagne, par Fernand Cortez ...",Paris,Par la compagnie des libraires,1704,"Text relates the reconquest of Tenochtitlán or Mexico City. Guatimozin or Cuauhtémoc/Cuauhtemotzin was a nephew of Moctezuma II and was the last Aztec emperor. On August 13, 1521, on his way to ask for reinforcements from the lakeshore villages, he was captured by Cortés's officer, Holguin. Guatimozin then surrendered to Cortés and was kept as a hostage by him until Cortés decided to hang him on February 26, 1525. Cortés held his feet to a fire to extract information about the riches of the Aztec.",1701-1750,,,Acquired before 1870.,,"Artifacts, industry, and human activities",Indigenous peoples,,,"Mexico--History--Conquest, 1519-1540",,,,,,,
6381,06381-2,B704 S687hp1,Riviere de Panuco autrement Rio de Canoas.,,,,,,,,,,Paris,Compagnie des libraires,1704,French,European ships fire guns at native Americans in boats.,"Solís, Antonio de, 1610-1686","[Historia de la conquista de Mexico. French] Histoire de la conqueste du Mexique ou de la nouvelle Espagne, par Fernand Cortez ...",Paris,Par la compagnie des libraires,1704,"Juan de Grijalva sailed from Santiago de Cuba in April 1518 to explore the shores of Mexico. He sailed along the northern coast of Cuba, landing at Bahía de la Ascensión on the Yucatan. He then traveled north along the Mexican coast, reaching his most northerly point at Rio Pánuco. There the Spanish ships were attacked by native Americans in canoes.",1701-1750,,,Acquired before 1870.,,"Artifacts, industry, and human activities","Geography, maps, city views and plans",Indigenous peoples,,Indians of Mexico--First contact with Europeans,,,,,,,
