Accession_number,Record_number,JCB_call_number,Image_title,Creator1,Creator1_dates,Creator1_role,Creator2,Creator2_dates,Creator2_role,Creator3,Creator3_dates,Creator3_role,Place_image_published,Image_publisher,Image_date,Languages,Description,Source_creator,Source_Title,Source_place_of_publication,Source_publisher,Source_date,notes,Time_Period,References,References_exhibitions,Provenance_Donor,Commentary,SubjectArea1,SubjectArea2,SubjectArea3,SubjectArea4,SubjectHeadings1,SubjectHeadings2,SubjectHeadings3,SubjectHeadings4,SubjectHeadings5,SubjectHeadings6,SubjectHeadings7,SubjectHeadings8
76-105,76-105-1,E689 C529h,[Europeans arrive in America],,,,,,,,,,Paris,"la veuve d'Edme Martin, Jean Boudot, & Estienne Martin",1689,,"A group of European men, disembarked from their ships, stands near a group of native Americans. Includes feathered headdresses and garments.","Chevreau, Urbain, 1613-1701","Histoire du monde, ... Tome cinquième.",Paris,"Chez la veuve d'Edme Martin, Jean Boudot, & Estienne Martin, ruë S. Jacques, au Soleil d'or.",1689,,1651-1700,,,Acquired in 1976.,,"Artifacts, industry, and human activities",Indigenous peoples,,,Indians of South America--First contact with Europeans,,,,,,,
3816,03816-007,B691 S687hp / 1-SIZE,[View of Mexico City],,,,,,,,,,Paris,Robert Pepie,1691,French,"View of Mexico City or Tenochtitlán showing the various islands, aqueduct, and causeways or bridges which linked the city. Also includes soldiers on horseback (perhaps invading Spaniards?). Items in the image are lettered for identification in table at bottom.","Solís, Antonio de, 1610-1686",[Historia de la conquista de Mexico. French] Histoire de la conquête du Mexique ou de la Nouvelle Espagne,Paris,"Chez Robert Pepie, ruë Saint Jacques, à l'Image S. Basile, au dessus de la Fontaine S. Severin",1691,"The city is depicted as the artist imagined Tenochtitlan was before (or as ?) Europeans arrived, with European-type houses and churches.",1651-1700,"Cf. Kagan, R.L. Urban Images of the Hispanic World, Fig. 4.25, p. 92-93",,Acquired in 1868.,,"Artifacts, industry, and human activities","Geography, maps, city views and plans",,,Mexico City (Mexico)--Description and travel,Mexico--History--To 1519,,,,,,
3816,03816-008,B691 S687hp / 1-SIZE,La ville de Mexique,,,,,,,,,,Paris,Robert Pepie,1691,French,"View of Mexico City or Tenochtitlán showing the various islands, aqueduct, and causeways or bridges which linked the city. Also includes men on horseback , domestic animals, boats, churches, dwellings, wicker dams, and main square. Items in the image are lettered for identification in table at bottom.","Solís, Antonio de, 1610-1686",[Historia de la conquista de Mexico. French] Histoire de la conquête du Mexique ou de la Nouvelle Espagne,Paris,"Chez Robert Pepie, ruë Saint Jacques, à l'Image S. Basile, au dessus de la Fontaine S. Severin",1691,"The city is probably depicted as the artist imagined Tenochtitlan was before Europeans arrived, with European-type houses and churches and men on horseback or herding sheep. The image is derived from Carol Allard, Orbis habitabilis oppida et vestitas, Amsterdam 1681, who in turn derived his view from the Hernán Cortés map-view of Tenochtitlán.",1651-1700,"Cf. Kagan, R.L. Urban Images of the Hispanic World, Fig. 4.24, p. 92-93",,Acquired in 1868.,,"Artifacts, industry, and human activities","Geography, maps, city views and plans",,,Mexico City (Mexico)--Description and travel,,,,,,,
3816,03816-012,B691 S687hp / 1-SIZE,[Hernán Cortés captures Moctezuma],,,,,,,,,,Paris,Robert Pepie,1691,French,"Spanish soldier directs a boy to put manacles on a native American chief or ruler. Includes armor, chains, feathered headdress and garments, throne, and baton.","Solís, Antonio de, 1610-1686",[Historia de la conquista de Mexico. French] Histoire de la conquête du Mexique ou de la Nouvelle Espagne,Paris,"Chez Robert Pepie, ruë Saint Jacques, à l'Image S. Basile, au dessus de la Fontaine S. Severin",1691,Text describes the capture of Montezuma or Moctezuma II by Hernán Cortés.,1651-1700,,,Acquired in 1868.,,"Artifacts, industry, and human activities",,,,"Mexico--History--Conquest, 1519-1540",,,,,,,
3816,03816-013,B691 S687hp / 1-SIZE,Bataille dans la Vallée d'Ottumba,,,,,,,,,,Paris,Robert Pepie,1691,French,View of the battle of Otumba. Includes columns or battalions of soldiers and scene of warfare. Items are lettered for identification in key at bottom of image.,"Solís, Antonio de, 1610-1686",[Historia de la conquista de Mexico. French] Histoire de la conquête du Mexique ou de la Nouvelle Espagne,Paris,"Chez Robert Pepie, ruë Saint Jacques, à l'Image S. Basile, au dessus de la Fontaine S. Severin",1691,"The battle of Otumba occurred as Hernán Cortés was retreating from Tenochtitlán followed by hunger, disease, and pursuing Aztec warriors. Cort�s' army fled to Tlaxcala to obtain reinforcements. Encountering a legion of Aztec soldiers sent by Cuitlahuac, Moctezuma's brother and successor, the Spanish decisively won the battle.",1651-1700,,,Acquired in 1868.,,"Artifacts, industry, and human activities",,,,"Mexico--History--Conquest, 1519-1540",,,,,,,
3816,03816-010,B691 S687hp / 1-SIZE,Le grand Temple de Mexique,,,,,,,,,,Paris,Robert Pepie,1691,French,Bird's-eye view of the main temple [the Templo mayor] of Mexico City. The temple is encircled by a wall with serpents or snakes carved on it and two sanctuaries on the top before which priests sacrifice a victim. A body is tossed down the stairs. Dancers celebrate before the temple within the wall. In foreground is a skull rack or tzompantli and native Americans with bows and arrows wearing feathered headdresses and garments.,"Solís, Antonio de, 1610-1686",[Historia de la conquista de Mexico. French] Histoire de la conquête du Mexique ou de la Nouvelle Espagne,Paris,"Chez Robert Pepie, ruë Saint Jacques, à l'Image S. Basile, au dessus de la Fontaine S. Severin",1691,"The great temple at Tenochtitlan was surmounted by two sanctuaries--the one on the left dedicated to Tlaloc, the one on the right to Huitzilopochtli. Huitzilopochtli, whose name means ""Blue hummingbird on the left,"" was the Aztec god of the sun and war. The turquoise or fire serpent (xiuhcoatl) was his mystical weapon. Tlaloc, the god of rain and agriculture, was of pre-Aztec, or Toltec, origin. A coatepantli or wall made of sculpted serpents often surrounds Aztec temples. The tzompantli would hold the skulls of sacrificial victims.",1651-1700,,,Acquired in 1868.,,"Artifacts, industry, and human activities",,,,Indians of Mexico--Rites and ceremonies,,,,,,,
3816,03816-011,B691 S687hp / 1-SIZE,Danses apellees Mitoles,,,,,,,,,,Paris,Robert Pepie,1691,French,"Method of dancing among native Mexicans. Men dance while standing on each other's shoulders and while balancing on a rope. Also includes a man being ferried across a river. Includes European ship, musical instruments such as drums, feathered headdresses and garments, and bows and arrows.","Solís, Antonio de, 1610-1686",[Historia de la conquista de Mexico. French] Histoire de la conquête du Mexique ou de la Nouvelle Espagne,Paris,"Chez Robert Pepie, ruë Saint Jacques, à l'Image S. Basile, au dessus de la Fontaine S. Severin",1691,"Mitotes were ceremonies involving chanting and drinking usually held after a hunt or as part of a funeral.This image is derived from Theodor de Bry's America, Pt. 9, 3rd part, plate 11, which describes the dances of the Mexicans. The image of how Mexicans cross rivers is from the same Theodor de Bry, Pt. 9, 3rd part, plate 2.",1651-1700,,,Acquired in 1868.,,"Artifacts, industry, and human activities",,,,"Mexico--History--Conquest, 1519-1540",,,,,,,
3816,03816-014,B691 S687hp / 1-SIZE,Combat des Brigantins de Cortez contre les canots des Mexiquains.,,,,,,,,,,Paris,Robert Pepie,1691,French,View of Mexico City or Tenochtitlán in Lake Texcoco with European ships firing guns and native American boats or canoes.,"Solís, Antonio de, 1610-1686",[Historia de la conquista de Mexico. French] Histoire de la conquête du Mexique ou de la Nouvelle Espagne,Paris,"Chez Robert Pepie, ruë Saint Jacques, à l'Image S. Basile, au dessus de la Fontaine S. Severin",1691,"Text relates the reconquest of Tenochtitlán or Mexico City. Cortés had built brigantines, really barges, that could carry men, guns, and horses; these were carried to and launched at Iztapalapa, a town that guarded one of the major causeways providing access to Tenochtitl�n. Eventually, the defenders of Tenochtitl�n were starved out by the effectiveness of the brigantines in preventing food or water from entering the city.",1651-1700,,,Acquired in 1868.,,"Artifacts, industry, and human activities",,,,"Mexico--History--Conquest, 1519-1540",,,,,,,
3816,03816-015,B691 S687hp / 1-SIZE,Retraite de Guatimozin pris par Holguin.,,,,,,,,,,Paris,Robert Pepie,1691,French,"View of Mexico City or Tenochtitlán in Lake Texcoco with European ships firing guns and native American boats or canoes, scene of naval warfare.","Solís, Antonio de, 1610-1686",[Historia de la conquista de Mexico. French] Histoire de la conquête du Mexique ou de la Nouvelle Espagne,Paris,"Chez Robert Pepie, ruë Saint Jacques, à l'Image S. Basile, au dessus de la Fontaine S. Severin",1691,"Text relates the reconquest of Tenochtitlán or Mexico City. Guatimozin or Cuauhtámoc/Cuauhtemo tzin was a nephew of Moctezuma II and was the last Aztec emperor. On August 13, 1521, on his way to ask for reinforcements from the lakeshore villages, he was captured by Cortés's officer, Holguin. Guatimozin then surrendered to Cortés and was kept as a hostage by him until Cortés decided to hang him on February 26, 1525. Cortés held his feet to a fire to extract information about the riches of the Aztec.",1651-1700,,,Acquired in 1868.,,"Artifacts, industry, and human activities",,,,"Mexico--History--Conquest, 1519-1540",,,,,,,
3816,03816-009,B691 S687hp / 1-SIZE,L'Idole Uiztzilipuztli,,,,,,,,,,Paris,Robert Pepie,1691,French,"Scene of worship and human sacrifice at a native American or Mexican temple. The victim's heart is cut out before an idol or statue by a priest with a knife. The priest's assistants hold the victim by all four limbs. Includes feathered headdress, statues of men in feathered headdresses and garments, and an alcove holding the idol who holds snakes, arrows, and a feathered shield.","Solís, Antonio de, 1610-1686",[Historia de la conquista de Mexico. French] Histoire de la conquête du Mexique ou de la Nouvelle Espagne,Paris,"Chez Robert Pepie, ruë Saint Jacques, à l'Image S. Basile, au dessus de la Fontaine S. Severin",1691,"Huitzilopochtli, whose name means ""Blue hummingbird on the left,"" was the Aztec god of the sun and war. The turquoise or fire serpent (xiuhcoatl) was his mystical weapon. The offering of the victim's heart to the gods satisfied the Aztec belief that the sun would rise again nourished by the hearts of men. This image is derived from Theodor de Bry's America, Pt. 9, plate 8.",1651-1700,,,Acquired in 1868.,,"Artifacts, industry, and human activities",,,,Indians of Mexico--Rites and ceremonies,,,,,,,
3816,03816-005,B691 S687hp / 1-SIZE,Vaisseaux de Cortez desagrées et échouez par ses ordres,I. van Beecq,,ping.,Moyse Jean-Baptiste Fouard,,scul.,,,,Paris,Robert Pepie,1691,French,"Ships scuttled in a rocky harbor. Built environment includes an encampment of tents, dwellings, and a settlement.","Solís, Antonio de, 1610-1686",[Historia de la conquista de Mexico. French] Histoire de la conquête du Mexique ou de la Nouvelle Espagne,Paris,"Chez Robert Pepie, ruë Saint Jacques, à l'Image S. Basile, au dessus de la Fontaine S. Severin",1691,"On April 21, 1519, Hernán Cortés landed near the site of Veracruz on a mission to establish a colony in Mexico. In order to prevent his men from retreating, he had the ships sunk. The painter of this image may be Jan Karel Donatus van Beecq, 1638-1722. In 1691 Fouard engraved a series of plates after van Beecq's designs (only this one is signed by the two men) for this book.",1651-1700,"Bryan, M. Bryan's Dictionary of Painters and Engravers",,Acquired in 1868.,,"Artifacts, industry, and human activities",,,,"Mexico--History--Conquest, 1519-1540",,,,,,,
3816,03816-004,B691 S687hp / 1-SIZE,Isle de cuba Port St. Jacques.,,,,,,,,,,Paris,Robert Pepie,1691,French,"European ships sail from a harbor or port. One ship flies a flag reading ""In hoc signo Vinces.""","Solís, Antonio de, 1610-1686",[Historia de la conquista de Mexico. French] Histoire de la conquête du Mexique ou de la Nouvelle Espagne,Paris,"Chez Robert Pepie, ruë Saint Jacques, à l'Image S. Basile, au dessus de la Fontaine S. Severin",1691,"Hernán Cortés was selected to lead the Spanish fleet to Mexico by the governor of Cuba, Diego Velázquez. Juan de Grijalva had explored Mexico's coast, but Cortés would explore and conquer its interior. He was accompanied by Diego de Ordaz, Francisco de Morla, and Bernard Diaz del Castillo.",1651-1700,,,Acquired in 1868.,,"Artifacts, industry, and human activities",,,,"Mexico--History--Conquest, 1519-1540",,,,,,,
3816,03816-003,B691 S687hp / 1-SIZE,Riviere de Panuco autrement Rio de Canoas,,,,,,,,,,Paris,Robert Pepie,1691,French,European ships fire guns at native Americans in boats.,"Solís, Antonio de, 1610-1686",[Historia de la conquista de Mexico. French] Histoire de la conquête du Mexique ou de la Nouvelle Espagne,Paris,"Chez Robert Pepie, ruë Saint Jacques, à l'Image S. Basile, au dessus de la Fontaine S. Severin",1691,"Juan de Grijalva sailed from Santiago de Cuba in April 1518 to explore the shores of Mexico. He sailed along the northern coast of Cuba, landing at Bahía de la Ascensión on the Yucatan. He then traveled north along the Mexican coast, reaching his most northerly point at Rio Pánuco. There the Spanish ships were attacked by native Americans in canoes.",1651-1700,"Cf. Kagan, R.L. Urban Images of the Hispanic World, Fig. 4.24, p. 92-93",,Acquired in 1868.,,"Artifacts, industry, and human activities",,,,"Mexico--History--Conquest, 1519-1540",,,,,,,
1621,01621-1,B692 S687h [R],Vaisseaux de Cortez desagrées et échouez par ses ordres,,,,,,,,,,The Hague,Andrian Moetjens,1692,French,"Ships scuttled in a rocky harbor. Built environment includes an encampment of tents, dwellings, and a settlement.","Solís, Antonio de, 1610-1686",[Historia de la conquista de Mexico. French] Histoire de la conquête du Mexique ou de la Nouvelle Espagne. Par Fernand Cortez.,The Hague,"Chez Adrian Moetjens, Marchand Libraire pres la Cour à la Librarie Françoise",1692,"On April 21, 1519, Hernán Cortés (1485-1547) landed near the site of Veracruz on a mission to establish a colony in Mexico. In order to prevent his men from retreating, he had the ships sunk.",1651-1700,,,Acquired in 1847.,Susan_Danforth@brown.edu,"Artifacts, industry, and human activities",,,,"Mexico--History--Conquest, 1519-1540",,,,,,,
